blockhouse,ಬ್ಲಾಕ್ಹೌಸ್,Blockhouse
blood cup,ರಕ್ತದ ಕಪ್,Blood Cup
bloodberry,bloodberry,bloodberry
bloodwort,bloodwort,bloodwort
blower,ಕಳ್ಳ,Thief
blucher,ಬ್ಲುಚೆರ್ ಸಂಧಿಸಿದ್ದರ ಬಗ್ಗೆ ನಿರೂಪಿಸುತ್ತದೆ,Blücher met depicts
blue,ನೀಲಿ,Blue
blue ash,ನೀಲಿ ಬೂದಿ,Blue Ash
blue cheese dressing,ಬ್ಲೂ ಚೀಸ್ ಡ್ರೆಸಿಂಗ್,Blue Cheese Dressing
blue crab,ನೀಲಿ ಏಡಿ,Blue Crab
blue daisy,ನೀಲಿ ಡೈಸಿ,Blue Daisy
blue jasmine,ನೀಲಿ ಮಲ್ಲಿಗೆ,Blue jasmine
blue marlin,ನೀಲಿ MARLIN,BLUE MARLIN
blue orchid,ನೀಲಿ ಆರ್ಕಿಡ್,Blue Orchid
blue pea,ನೀಲಿ ಬಟಾಣಿ,The blue pea
blue poppy,ನೀಲಿ ಗಸಗಸೆ,Blue Poppy
blue shark,ನೀಲಿ ಶಾರ್ಕ್,The blue shark
blue succory,ನೀಲಿ succory,ನೀಲಿ succory
blue toadflax,ನೀಲಿ ಟೋಡ್ಫ್ಲ್ಯಾಕ್ಸ್ ಗಿಡ,Blue toadflax
blueberry yogurt,ಬೆರಿಹಣ್ಣಿನ ಮೊಸರು,Blueberry yogurt
bluebird,ಬ್ಲೂಬರ್ಡ್,Bluebird
bluefish,ಬ್ಲೂಫಿಶ್ GenericName,Bluefish GenericName
bluegill,bluegill,bluegill
bluehead,bluehead,bluehead
bluejack oak,bluejack ಓಕ್,Oak bluejack
bluestem,bluestem,bluestem
bluestocking,ವಿದುಷಿ,Bluestocking
bluewing,bluewing,bluewing
blush wine,ಬ್ರಷ್ ವೈನ್,Blush Wine
blushing mushroom,Blushing ಅಣಬೆ,Blushing Mushroom
board,ಬೋರ್ಡ್,Board
board member,ಮಂಡಳಿಯ ಸದಸ್ಯ,Board member
boardroom,ಸಭಾಕೊಠಡಿ,Boardroom
boards,ಮಂಡಳಿಗಳು,Boards
boat,ದೋಣಿ,The boat
boat hook,ದೋಣಿ ಹುಕ್,Boat hook
boat racing,ದೋಣಿ ಸ್ಪರ್ಧೆ,BOAT
boatbuilder,boatbuilder,boatbuilder
boater,boater ಮೇಲಾಗಿ,Moreover boater
boathouse,ದೋಣಿಮನೆ,Boathouse
boatswain,ಹಡಗಿನ ಮೇಸ್ತ್ರಿ,Boatswain
bobby,ಬಾಬಿ,Bobby
bobby pin,ಬಾಬಿ ಪಿನ್,Bobby pin
bobsledding,ಬಾಬ್ಸ್ಲೆಡ್ಡಿಂಗ್,Bobsledding
bocconia,Bocconia,Bocconia
bodega,ನೆಲಮಾಳಿಗೆಯಲ್ಲಿ,In the basement
bodkin,ದೊಡ್ಡ ಸೂಜಿ,Bodkin
body armor,ದೇಹದ ರಕ್ಷಾಕವಚ,Body armor
body lotion,ದೇಹದ ಲೋಷನ್,Body lotion
body louse,ದೇಹದ ಪರೋಪಜೀವಿಯ,The body louse
body stocking,ದೇಹದ ಸಂಗ್ರಹದ,Body stocking
bog bilberry,ಪುಸ್ತಕದ ಬಿಲ್ಬೆರಿ,Bilberry book
bog rein orchid,ಬಾಗ್ ನಿಯಂತ್ರಣವನ್ನು ಆರ್ಕಿಡ್,Bog rein orchid
bog rose,ಪುಸ್ತಕದ ಗುಲಾಬಿ,Rose's book
boiled dinner,ಬೇಯಿಸಿದ ಭೋಜನ,Cooked dinner
boiled egg,boiled egg,boiled egg
bok choy,ಬೊಕ್ ಚಾಯ್,Bok Choy
bolete,bolete,bolete
Boletellus russellii,Boletellus russellii,Boletellus russellii
Boletus pulcherrimus,ಸುಂದರ ಅಣಬೆ,Beautiful mushroom
boll weevil,ಬೀಜಕೋಶ ಜೀರುಂಡೆ,Boll weevil
bollard,bollard,bollard
bolo,ಇದು,It is
bolognese pasta sauce,ಬೊಲೊಗ್ನೀಸ್ ಪಾಸ್ತಾ ಸಾಸ್,Bolognese Pasta Sauce
bolt,ಬೋಲ್ಟ್,Bolt
bomber,ಬಾಂಬರ್,Bomber
bonduc,bonduc,bonduc
bones,ಮೂಳೆಗಳು,The bones
bongo,ಬಾಂಗೋ,Bongo
bonito,ಸುಂದರ,Beautiful
book,ಪುಸ್ತಕದ,Bookstore
book agent,ಪುಸ್ತಕದ ಏಜೆಂಟ್,The book agent
book bag,ಪುಸ್ತಕ ಚೀಲ,Book bag
bookcase,bookcase,bookcase
bookend,bookend,bookend
bookmobile,bookmobile,bookmobile
bookshelf,ಪುಸ್ತಕದ ಕಪಾಟನ್ನು,Bookshelf
booster,ಬೂಸ್ಟರ್,Booster
boot,ಬೂಟ್,The Boot
bootblack,bootblack,bootblack
booth,ಮತಗಟ್ಟೆ,Booth
bootleg,ಬೂಟ್ ಲೆಗ್,The boot leg
bootmaker,bootmaker,bootmaker
bootstrap,ಬೂಟ್ಸ್ಟ್ರ್ಯಾಪ್,Bootstrap
Bordeaux,ಬೋರ್ಡೆಕ್ಸ್,Bordeaux
borough,ಬರೋ,Borough
boss,ಮೇಲಧಿಕಾರಿ,The boss
Boston baked beans,ಬೋಸ್ಟನ್ ಬೇಯಿಸಿದ ಬೀನ್ಸ್,Boston Baked Beans
boxing,ಬಾಕ್ಸಿಂಗ್,Boxing
boxing glove,ಬಾಕ್ಸಿಂಗ್ ಕೈಗವಸು,Boxing glove
boy wonder,ಬಾಯ್ ವಂಡರ್,The Boy Wonder
brandy,ಬ್ರಾಂದಿ,Brandy
brass,ಹಿತ್ತಾಳೆಯ,Of brass
brass buttons,ಹಿತ್ತಾಳೆಯ ಗುಂಡಿಗಳು,Brass Buttons
brassiere,ರವಿಕೆ,Bodice
brazier,ಕಂಚುಗಾರ,Brazier
Brazilian rosewood,ಬ್ರೆಜಿಲಿಯನ್ ಬೀಟೆಮರ,Brazilian rosewood
bread knife,ಬ್ರೆಡ್ ಚಾಕು,Bread knife
bread-bin,ಬ್ರೆಡ್ ಬಿನ್,Bread Bin
breadfruit,breadfruit,breadfruit
breadstick,breadstick,breadstick
breadstuff,breadstuff,breadstuff
breakfast,ಉಪಹಾರ,Breakfast
breakfast table,ಉಪಾಹಾರ ಮೇಜಿನ,Breakfast table
breakwater,ಅಲೆತಡೆಯವರೆಗೆ,Breakwater
breast drill,ಸ್ತನ ಡ್ರಿಲ್,Breast drills
breast pocket,ಸ್ತನ ಪಾಕೆಟ್,Breast pocket
breechblock,breechblock,breechblock
breechloader,breechloader,breechloader
brick,ಇಟ್ಟಿಗೆ,Brick
brickwork,ಇಟ್ಟಿಗೆ ಕಟ್ಟಡ,Brick Building
bridal gown,ವಧುವಿನ ನಿಲುವಂಗಿ,Bridal Gown
bridge,bridge,bridge
brier,ಬ್ರೈಯರ್ನಂತಹ,Brier
brig,ಬ್ರಿಗ್,Brig
brigandine,ಯೋಧರ ಕವಚ,Brigandine
bristlegrass,bristlegrass,bristlegrass
bristletail,bristletail,bristletail
brit,ಬ್ರಿಟಿಷ್,British
broad arrow,ವಿಶಾಲ ಬಾಣದ,Broad arrow
broad beech fern,ವಿಶಾಲ ಹುಲಗಲಮರ ಜರೀಗಿಡ,Broad beech fern
broad buckler-fern,ವಿಶಾಲ ಕಾಪಾಡು ಜರಿ,Jari-wide rescue
broad jump,ವಿಶಾಲ ಜಂಪ್,Broad jump
broadax,broadax,broadax
broadcast journalist,ಪ್ರಸಾರ ಪತ್ರಕರ್ತ,Broadcast journalist
broadcaster,ಪ್ರಸಾರ,Broadcasting
broadcloth,ಬ್ರಾಡ್ಕ್ಲಾತ್,Broadcloth
broadloom,broadloom,broadloom
broadsword,ಅಗಲಕತ್ತಿ,Broadsword
broccoli,ಕೋಸುಗಡ್ಡೆ,Broccoli
brocket,ಬ್ರಾಕೆಟ್,Bracket
broken arch,ಮುರಿದ ಕಮಾನು,A broken arch
brook thistle,ತೊರೆಯ ಥಿಸಲ್,Thistle stream
brook trout,ಬ್ರೂಕ್ ಟ್ರೌಟ್,Brook trout
broom beard grass,ಬ್ರೂಮ್ ಗಡ್ಡದ ಹುಲ್ಲಿನ,Broom beard grass
broom closet,ಬ್ರೂಮ್ ಕ್ಲೋಸೆಟ್,Broom Closet
brother-in-law,ಸೋದರಳಿಯ ಕಾನೂನು,Brother-in-law
brown bat,ಕಂದು ಬ್ಯಾಟ್,Brown Bat
brown bear,ಕಂದು ಕರಡಿ,Brown Bear
brown Betty,ಕಂದು ಬೆಟ್ಟಿ,Brown Betty
brown bullhead,ಕಂದು Bullhead,Brown Bullhead
brown butter,ಕಂದು ಬೆಣ್ಣೆ,Brown butter
brown lacewing,ಕಂದು lacewing,Brown lacewing
brown pine,ಕಂದು ಪೈನ್,Brown pine
brown soft scale,ಕಂದು ಮೃದು ಪ್ರಮಾಣದ,Brown soft scale
brownie mix,ಬ್ರೌನಿಯನ್ನು ಮಿಶ್ರಣವನ್ನು,Brownie mix
Browning machine gun,ಬ್ರೌನಿಂಗ್ ಮಷಿನ್ ಗನ್,Browning machine gun
brunch,ಬ್ರಂಚ್,Brunch
brunch coat,ಬ್ರಂಚ್ ಕೋಟ್,Brunch Coat
Brunswick stew,ಬ್ರನ್ಸ್ವಿಕ್ ಸ್ಟ್ಯೂ,Brunswick Stew
bryony,ಮೇಲೇರುವ,Up
bubble,ಬಬಲ್,Bubble
bubble and squeak,ಬಬಲ್ ಮತ್ತು ಕೀರಲು ಧ್ವನಿಯಲ್ಲಿ ಹೇಳು,Bubble and Squeak
bubble chamber,ಬಬಲ್ ಚೇಂಬರ್,Bubble Chamber
buck,ಬಕ್,Buck
bull snake,ಬುಲ್ ಹಾವಿನ,Bull snake
bull thistle,ಬುಲ್ ಥಿಸಲ್,Bull Thistle
bullbrier,ಬುಲ್ ಬ್ರೈಯರ್ನಂತಹ,Bull Brier
bulldog clip,ಬುಲ್ಡಾಗ್ ಕ್ಲಿಪ್,Bulldog Clip
bullet train,ಬುಲೆಟ್ ರೈಲು,Bullet Train
bullfighter,ಗೂಳಿಹೋರಾಟಗಾರನನ್ನು,Bullfighter
bullhead,Bullhead,Bullhead
bullion,ಬೆಳ್ಳಿಯ ಗಟ್ಟಿ,Bullion
bullnose,bullnose,bullnose
bullring,ಗೂಳಿಕಾಳಗದ,Bullfighting
bullshot,bullshot,bullshot
bullterrier,ಬುಲ್ ಟೆರಿಯರ್,Bull Terrier
bulwark,ರಕ್ಷಣಾ ಕೋಟೆ,The defense of the fort
bumper,ಬಂಪರ್,Bumper
bung,ಸೊಗಸುಗಾರ ಹೆಸರಿನ,Dude named
bungalow,ಬಂಗಲೆಯ,Bungalow
bunker,ಬಂಕರ್,Bunker
bunny,ಬನ್ನಿ,Bunny
bunting,ಬಂಟಿಂಗ್,Bunting
burette,ದ್ರವಮಾಪಕ ನಳಿಕೆ,Burette
burgoo,burgoo,burgoo
burgrass,burgrass,burgrass
Burgundy,ಬರ್ಗಂಡಿಯ,Burgundy
burial chamber,ಶವಸಂಸ್ಕಾರದ ಕೊಠಡಿಯ,Burial chamber
burin,ತಾಮ್ರದ ಮೇಲೆ ಕೆತ್ತುವುದಕ್ಕೆ ಉಪಯೋಗಿಸುವ ಉಪಕರಣ,Burin
Burmese cat,ಬರ್ಮೀಸ್ ಬೆಕ್ಕು,Burmese cat
burp gun,burp ಗನ್,burp gun
burrow,ಬಿಲ,Burrow
Burton,ಬರ್ಟನ್,Burton
bush jacket,ಬುಷ್ ಜಾಕೆಟ್,Bush Jacket
bush nasturtium,ಬುಷ್ ನಸ್ಟರ್ಷಿಯಮ್,Bush nasturtium
bush pea,ಬುಷ್ ಬಟಾಣಿ,Bush Beans
bush willow,ಬುಷ್ ವಿಲೋ,Bush Willow
bushbuck,bushbuck,bushbuck
bushtit,ಅಕ್ಷದ,Axis
bushy aster,ದಟ್ಟವಾದ ಆಸ್ಟರ್,Bushy aster
business district,ವ್ಯಾಪಾರ ಜಿಲ್ಲೆ,Business district
business lunch,ವ್ಯಾಪಾರ ಊಟದ,Business lunch
business traveler,ವ್ಯಾಪಾರ ಪ್ರವಾಸಿಗ,Business Traveler
buskin,ದುಃಖಾಂತ ನಾಟಕ,Buskin
bustard,ಕಾಡುಕೋಳಿ,Bustard
butcher knife,ಕಟುಕ ಚಾಕು,Butcher knife
butcher shop,ಮಾಂಸದ ಅಂಗಡಿ,Butcher shop
butcher_s broom,ಬುತ್ಚೆರ್ ಬ್ರೂಮ್,Butcher's broom
butter,ಬೆಣ್ಣೆಯ,Butter
buttercup,ಕಾಕಪಾದದ,Buttercup
butterfly,ಚಿಟ್ಟೆ,Butterfly
butterfly orchid,ಚಿಟ್ಟೆ ಆರ್ಕಿಡ್,Moth Orchid
butterfly pea,ಚಿಟ್ಟೆ ಬಟಾಣಿ,Butterfly pea
butterfly weed,ಚಿಟ್ಟೆ ಕಳೆ,Butterfly weed
buttermilk,ಮಜ್ಜಿಗೆ,Buttermilk
buttermilk biscuit,ಮಜ್ಜಿಗೆ ಬಿಸ್ಕೆಟ್,Buttermilk Biscuit
butternut,ಇದು butternut,It butternut
